timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
30630379,0,0.0,0.0,0.0,0.0,0.09097324,7.14853e-08,-5.745153e-09,0.0,0.009939172,-0.0045910846,0.023959529,-0.03543374,1.7871325e-05,-1.4362881e-06,0.0,0.013451037,-0.00543641,0.011905964,0.21969047,0.0,0.1,-0.023959529,0.17763266,0.7327769,0.1260188,0.18183622,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
30734379,0,0.0,0.0,0.0,0.0,0.085418224,7.14853e-08,-5.745153e-09,0.0,0.009336165,-0.0045578475,0.02188274,-0.038774677,1.7871325e-05,-1.4362881e-06,0.0,0.015584041,0.016846385,-0.015780393,0.21953642,0.0,0.1,-0.02188274,0.17708358,0.73213196,0.12572761,0.18182456,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
30838379,0,0.0,0.0,0.0,0.0,0.08177486,7.14853e-08,-5.745153e-09,0.0,0.009767406,-0.004166607,0.020048665,-0.03968389,1.7871325e-05,-1.4362881e-06,0.0,-0.0022203017,0.01147832,-0.018393707,0.21936631,0.0,0.1,-0.020048665,0.1765504,0.73149997,0.12545225,0.18181151,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
30935179,0,0.0,0.0,0.0,0.0,0.078824975,7.14853e-08,-5.745153e-09,0.0,0.009578675,-0.004486917,0.018682739,-0.0397998,1.7871325e-05,-1.4362881e-06,0.0,-0.006867834,-0.027300036,-0.012782465,0.21923201,0.0,0.1,-0.018682739,0.17523047,0.72972614,0.12482247,0.18160953,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31038400,0,0.0,0.0,0.0,0.0,0.07572358,7.14853e-08,-5.745153e-09,0.0,0.009662785,-0.0037275183,0.018358551,-0.038649935,1.7871325e-05,-1.4362881e-06,0.0,4.16405e-05,-0.0039562294,-0.016629,0.21903619,0.0,0.1,-0.018358551,0.17484234,0.7292515,0.12463548,0.18160297,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31141579,0,0.0,0.0,0.0,0.0,0.07253112,7.14853e-08,-5.745153e-09,0.0,0.009369951,-0.0034743312,0.018106425,-0.037674576,1.7871325e-05,-1.4362881e-06,0.0,-0.0031107606,-0.0004943658,0.021408247,0.21899585,0.0,0.1,-0.018106425,0.17435187,0.7285837,0.124393724,0.18159182,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31237579,0,0.0,0.0,0.0,0.0,0.06834455,7.14853e-08,-5.745153e-09,0.0,0.009704433,-0.0032776129,0.017014848,-0.038994685,1.7871325e-05,-1.4362881e-06,0.0,0.009736273,-0.01173303,-0.010054621,0.21895844,0.0,0.1,-0.017014848,0.17304285,0.72675437,0.12376785,0.1813871,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31341579,0,0.0,0.0,0.0,0.0,0.063881606,7.14853e-08,-5.745153e-09,0.0,0.009417084,-0.003012604,0.015566192,-0.040381458,1.7871325e-05,-1.4362881e-06,0.0,0.022229787,-0.006152524,-0.013253714,0.21894093,0.0,0.1,-0.015566192,0.17265722,0.7262279,0.123584054,0.18137784,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31445579,0,0.0,0.0,0.0,0.0,0.060046438,7.14853e-08,-5.745153e-09,0.0,0.009488455,-0.0027525374,0.014073362,-0.04109428,1.7871325e-05,-1.4362881e-06,0.0,0.010885523,-0.005462637,0.0047049783,0.2189648,0.0,0.1,-0.014073362,0.17767379,0.73350024,0.12587008,0.18259531,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31645581,0,0.0,0.0,0.0,0.0,0.052338794,7.14853e-08,-5.745153e-09,0.0,0.008527439,-0.0029197831,0.012953723,-0.041046564,1.7871325e-05,-1.4362881e-06,0.0,-0.008870193,-0.0056758313,-0.0034163597,0.21878123,0.0,0.1,-0.012953723,0.17602643,0.73128617,0.12508947,0.18237129,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31749579,0,0.0,0.0,0.0,0.0,0.0487197,7.14853e-08,-5.745153e-09,0.0,0.00815398,-0.002280024,0.011622959,-0.04136647,1.7871325e-05,-1.4362881e-06,0.0,0.029431332,0.008759638,0.01325452,0.21866398,0.0,0.1,-0.011622959,0.17560752,0.73076934,0.124874935,0.18234892,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31853579,0,0.0,0.0,0.0,0.0,0.045365784,7.14853e-08,-5.745153e-09,0.0,0.007877489,-0.001954916,0.011283869,-0.040493507,1.7871325e-05,-1.4362881e-06,0.0,-0.004148253,-0.00382148,0.009864505,0.21859375,0.0,0.1,-0.011283869,0.17519109,0.7302576,0.124665454,0.18232371,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
31949579,0,0.0,0.0,0.0,0.0,0.04226273,7.14853e-08,-5.745153e-09,0.0,0.0074632405,-0.001816287,0.011290123,-0.039503712,1.7871325e-05,-1.4362881e-06,0.0,0.010335827,0.0077359458,0.0051762275,0.21852127,0.0,0.1,-0.011290123,0.17393781,0.7285694,0.124059185,0.18210234,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
